Name, AU ZERO SPOT YIELD, AU ZERO 1M YIELD, AU ZERO 2M YIELD, AU ZERO 3M YIELD, AU ZERO 6M YIELD, AU ZERO 9M YIELD, AU ZERO 1Y YIELD, AU ZERO 2Y YIELD, AU ZERO 3Y YIELD, AU ZERO 4Y YIELD, AU ZERO 5Y YIELD, AU ZERO 6Y YIELD, AU ZERO 7Y YIELD, AU ZERO 8Y YIELD, AU ZERO 9Y YIELD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,AU00Y00,AU00Y01,AU00Y02,AU00Y03,AU00Y06,AU00Y09,AU01Y00,AU02Y00,AU03Y00,AU04Y00,AU05Y00,AU06Y00,AU07Y00,AU08Y00,AU09Y00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/02/2017,1.6322,1.6322,1.7223,1.7819,2.0202,1.8033,1.9401,1.9187,2.0738,2.4381,2.5579,2.672,2.7768,2.865,2.9433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/02/2017,1.6322,1.6322,1.7324,1.7819,2.0202,1.7983,1.9328,1.892,2.042,2.4034,2.5165,2.6264,2.7284,2.8152,2.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/02/2017,1.6322,1.6322,1.7324,1.7818,2.01,1.7977,1.9306,1.9277,2.0751,2.4354,2.5512,2.6585,2.7577,2.8417,2.9172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/02/2017,1.6322,1.6322,1.7323,1.7818,2.0202,1.7991,1.9375,1.9379,2.0981,2.4639,2.585,2.6964,2.7914,2.8783,2.9523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/02/2017,1.6322,1.6322,1.7323,1.792,2.0101,1.7936,1.9225,1.9138,2.0818,2.4541,2.5818,2.6958,2.7992,2.8902,2.9685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/02/2017,1.6322,1.6322,1.7324,1.792,2.0101,1.8052,1.9402,1.971,2.1481,2.5221,2.6526,2.7653,2.866,2.9572,3.0313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/2017,1.6322,1.6322,1.7324,1.792,2.0101,1.8163,1.9502,1.9773,2.1661,2.5468,2.6719,2.7873,2.8824,2.9723,3.0493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2017,1.6423,1.6423,1.7324,1.7919,2.01,1.812,1.9466,1.9748,2.1648,2.5441,2.6693,2.7806,2.8772,2.9642,3.0368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2017,1.6423,1.6423,1.7324,1.792,2.0101,1.8067,1.9382,1.9621,2.1431,2.521,2.6474,2.7601,2.858,2.9449,3.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/02/2017,1.6423,1.6423,1.7324,1.792,2.0101,1.8066,1.9401,1.9723,2.1636,2.543,2.6775,2.7943,2.8964,2.9846,3.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2017,1.6423,1.6423,1.7324,1.792,2.0101,1.8056,1.9387,1.9493,2.1458,2.5251,2.6582,2.7736,2.8742,2.9597,3.0352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/02/2017,1.6322,1.6322,1.7324,1.792,2.0101,1.8095,1.9437,1.985,2.1816,2.557,2.6888,2.8002,2.8981,2.9851,3.0593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2017,1.6322,1.6322,1.7324,1.7919,1.9898,1.8017,1.9246,1.9495,2.133,2.5069,2.6413,2.7554,2.856,2.9457,3.0212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/02/2017,1.6322,1.6322,1.7324,1.792,1.9899,1.7978,1.9106,1.9139,2.0896,2.4553,2.5871,2.7038,2.8016,2.8912,2.9652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2017,1.632,1.632,1.7324,1.7919,1.9897,1.7999,1.9188,1.9241,2.0894,2.4459,2.5724,2.6892,2.7855,2.8752,2.9507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2017,1.6422,1.6422,1.7425,1.7919,1.9997,1.799,1.9234,1.9316,2.0996,2.4614,2.596,2.7155,2.816,2.9071,2.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/03/2017,1.6422,1.6422,1.7425,1.8019,2.0099,1.8218,1.9488,1.9671,2.1507,2.5274,2.6686,2.7881,2.8915,2.9856,3.0654,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/03/2017,1.6524,1.6524,1.7627,1.802,2.0099,1.8203,1.948,1.9761,2.157,2.5297,2.6711,2.7934,2.8982,2.9922,3.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2017,1.6524,1.6524,1.7526,1.802,2.0099,1.8278,1.9577,2.0054,2.1786,2.5555,2.6982,2.8219,2.9295,3.0236,3.1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/03/2017,1.6523,1.6523,1.7527,1.802,2.0099,1.8283,1.9562,1.9849,2.1582,2.5296,2.6669,2.7906,2.8954,2.9866,3.0679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/03/2017,1.6523,1.6523,1.7527,1.802,2.0098,1.837,1.9637,2.0155,2.1913,2.5617,2.7003,2.8213,2.929,3.0245,3.1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/03/2017,1.6422,1.6422,1.7425,1.8019,2.02,1.8538,1.9899,2.0664,2.25,2.618,2.7568,2.8751,2.9801,3.0744,3.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/03/2017,1.6422,1.6422,1.7424,1.802,2.02,1.8449,1.9837,2.0409,2.2323,2.6094,2.7562,2.8828,2.9905,3.0861,3.1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/2017,1.6421,1.6421,1.7425,1.802,2.02,1.8445,1.9833,2.046,2.2477,2.625,2.7718,2.8983,3.0089,3.1059,3.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2017,1.6421,1.6421,1.7425,1.802,2.02,1.8385,1.9747,2.032,2.2325,2.6123,2.7563,2.8814,2.9934,3.0903,3.1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2017,1.6421,1.6421,1.7425,1.802,2.0199,1.8367,1.9739,2.0205,2.2197,2.5967,2.7408,2.8673,2.9806,3.0775,3.1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2017,1.6422,1.6422,1.7527,1.8019,2.02,1.8362,1.9749,2.0282,2.2273,2.6045,2.7472,2.8709,2.98,3.0742,3.1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2017,1.6422,1.6422,1.7526,1.802,2.0099,1.829,1.9559,1.9952,2.1839,2.5541,2.6955,2.8192,2.9297,3.0237,3.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2017,1.6422,1.6422,1.7425,1.802,2.0099,1.8254,1.9521,1.9773,2.1686,2.5428,2.6855,2.8105,2.9209,3.0163,3.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2017,1.6421,1.6421,1.7425,1.802,2.0099,1.8191,1.9452,1.9723,2.1584,2.5285,2.6712,2.7948,2.9052,3.0006,3.0833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2017,1.6422,1.6422,1.7425,1.802,2.0098,1.8212,1.9473,1.9607,2.1379,2.4986,2.6332,2.7513,2.8603,2.9543,3.0342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2017,1.6422,1.6422,1.7425,1.8019,2.0099,1.82,1.9443,1.9518,2.1121,2.4661,2.5954,2.7122,2.817,2.9067,2.9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2017,1.6422,1.6422,1.7424,1.802,2.0099,1.8195,1.945,1.9519,2.1095,2.4674,2.6048,2.7243,2.8347,2.9272,3.0069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2017,1.6422,1.6422,1.7425,1.802,2.0099,1.8152,1.9402,1.9442,2.0967,2.4467,2.5787,2.6982,2.803,2.8998,2.9794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2017,1.6422,1.6422,1.7425,1.802,2.0099,1.8116,1.935,1.9366,2.0891,2.4337,2.5644,2.6825,2.7901,2.8854,2.9651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2017,1.6423,1.6423,1.7425,1.802,2.01,1.8126,1.9366,1.9456,2.0954,2.4388,2.5681,2.6849,2.7897,2.8836,2.9619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2017,1.6423,1.6423,1.7425,1.8021,2.01,1.8125,1.9365,1.9328,2.0866,2.4285,2.5592,2.6759,2.7808,2.8732,2.9529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2017,1.6422,1.6422,1.7424,1.8021,2.01,1.8121,1.9357,1.9353,2.0904,2.4323,2.563,2.6812,2.7888,2.8827,2.9623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2017,1.6422,1.6422,1.7425,1.8021,2.01,1.8134,1.9378,1.9315,2.084,2.4299,2.5619,2.6814,2.7904,2.8857,2.9682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2017,1.6422,1.6422,1.7425,1.8021,2.01,1.8049,1.9263,1.9035,2.0483,2.3861,2.5113,2.6281,2.7328,2.8266,2.9063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2017,1.6422,1.6422,1.7425,1.8021,1.9999,1.7976,1.9142,1.896,2.0278,2.3602,2.4842,2.5995,2.7056,2.798,2.8776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/04/2017,1.6422,1.6422,1.7425,1.8021,1.9998,1.7972,1.9148,1.8909,2.0227,2.3577,2.483,2.6024,2.7085,2.8037,2.8833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/04/2017,1.6422,1.6422,1.7424,1.8021,1.9999,1.7871,1.9034,1.8655,1.9973,2.3388,2.4694,2.5929,2.703,2.7981,2.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/04/2017,1.6321,1.6321,1.7323,1.797,1.9898,1.7724,1.8882,1.8542,1.9769,2.3091,2.4357,2.555,2.6638,2.7588,2.8411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2017,1.6321,1.6321,1.7323,1.7919,1.9898,1.7741,1.8909,1.8376,1.9668,2.3029,2.4321,2.5541,2.6642,2.762,2.8443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/04/2017,1.632,1.632,1.7324,1.7818,1.9797,1.763,1.8792,1.839,1.972,2.3002,2.424,2.542,2.6479,2.743,2.8225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,1.6321,1.6321,1.7323,1.7818,1.9696,1.7595,1.873,1.8378,1.9669,2.2937,2.4122,2.5262,2.6321,2.7243,2.8038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2017,1.6321,1.6321,1.7324,1.7717,1.9696,1.7664,1.8823,1.8683,1.9871,2.3101,2.4273,2.5386,2.6405,2.7299,2.8052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2017,1.6321,1.6321,1.7324,1.7717,1.9696,1.7664,1.8823,1.8683,1.9871,2.3101,2.4273,2.5386,2.6405,2.7299,2.8052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2017,1.6321,1.6321,1.7324,1.7717,1.9696,1.7664,1.8823,1.8683,1.9871,2.3101,2.4273,2.5386,2.6405,2.7299,2.8052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2017,1.632,1.632,1.7324,1.7818,1.9797,1.7566,1.875,1.8135,1.9298,2.2433,2.3538,2.4596,2.5572,2.6438,2.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2017,1.6321,1.6321,1.7324,1.7615,1.9594,1.7572,1.8739,1.8505,1.9694,2.2869,2.4015,2.5087,2.6077,2.6944,2.7697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2017,1.6321,1.6321,1.7323,1.7615,1.9696,1.7602,1.8838,1.8632,1.9846,2.3088,2.4288,2.5414,2.6432,2.7327,2.8108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2017,1.6321,1.6321,1.7324,1.7615,1.9696,1.7511,1.8757,1.8531,1.977,2.2999,2.4198,2.5324,2.6343,2.7251,2.8018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/04/2017,1.632,1.632,1.7324,1.7615,1.9696,1.7615,1.8861,1.8682,2.0052,2.3335,2.4547,2.5686,2.6719,2.7642,2.8424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/04/2017,1.632,1.632,1.7324,1.7615,1.9696,1.7618,1.8869,1.8759,2.0128,2.3425,2.465,2.5804,2.685,2.7773,2.8555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/04/2017,1.6321,1.6321,1.7324,1.7615,1.9695,1.7654,1.8889,1.8797,2.0205,2.3554,2.478,2.5933,2.698,2.7889,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/04/2017,1.6321,1.6321,1.7323,1.7615,1.9695,1.7567,1.8803,1.853,1.9964,2.3311,2.455,2.5717,2.6735,2.7658,2.8425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/04/2017,1.6321,1.6321,1.7323,1.7615,1.9695,1.7517,1.878,1.8505,1.9925,2.3326,2.4605,2.5785,2.6844,2.7753,2.8562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/05/2017,1.632,1.632,1.7425,1.7615,1.9493,1.7619,1.8758,1.8913,2.0334,2.3723,2.4989,2.6156,2.7216,2.8125,2.8922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/05/2017,1.632,1.632,1.7425,1.7615,1.9593,1.7634,1.8831,1.867,2.0104,2.3453,2.4758,2.5925,2.6984,2.7908,2.8718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2017,1.6422,1.6422,1.7425,1.7614,1.9594,1.7524,1.8729,1.8607,2.0028,2.3337,2.4602,2.5755,2.6801,2.771,2.8506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2017,1.6422,1.6422,1.7424,1.7514,1.9493,1.7604,1.8803,1.8951,2.0475,2.3825,2.5118,2.6285,2.7332,2.827,2.9052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,1.6524,1.6524,1.7323,1.7514,1.9392,1.7578,1.8733,1.8927,2.0476,2.3826,2.5106,2.6286,2.7347,2.8299,2.9094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/05/2017,1.6522,1.6522,1.7324,1.7514,1.9291,1.7605,1.8714,1.9016,2.0591,2.3916,2.5262,2.6442,2.7503,2.8427,2.9238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/05/2017,1.6371,1.6371,1.7324,1.7463,1.924,1.7511,1.8599,1.8762,2.0389,2.3752,2.5151,2.6372,2.7459,2.8425,2.9221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2017,1.6422,1.6422,1.7324,1.7513,1.919,1.744,1.8472,1.8508,2.0005,2.3314,2.47,2.5906,2.6993,2.7958,2.8767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/05/2017,1.6321,1.6321,1.7323,1.7412,1.919,1.736,1.8431,1.8356,1.9801,2.3069,2.4441,2.5743,2.6899,2.7906,2.8757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2017,1.6321,1.6321,1.7323,1.7412,1.9089,1.7259,1.8257,1.7975,1.9317,2.2451,2.3743,2.499,2.6089,2.7067,2.7917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/2017,1.632,1.632,1.7222,1.7412,1.9089,1.7324,1.8322,1.8153,1.9469,2.2591,2.3896,2.5143,2.6285,2.729,2.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/05/2017,1.632,1.632,1.7222,1.7412,1.9189,1.7307,1.8358,1.8102,1.9418,2.2473,2.3793,2.5039,2.6167,2.7159,2.8009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2017,1.6321,1.6321,1.7222,1.7411,1.9089,1.7225,1.822,1.7797,1.9036,2.2011,2.325,2.4469,2.5582,2.6573,2.7394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/05/2017,1.6321,1.6321,1.712,1.7412,1.8989,1.7386,1.8332,1.8128,1.9212,2.2003,2.3137,2.4263,2.5308,2.6215,2.7023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2017,1.6321,1.6321,1.712,1.7412,1.8989,1.7392,1.8356,1.8408,1.9466,2.2285,2.3392,2.4518,2.5536,2.6458,2.7252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/05/2017,1.632,1.632,1.7121,1.7412,1.8989,1.7324,1.8267,1.8027,1.9162,2.2046,2.3192,2.433,2.5389,2.6352,2.7131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/05/2017,1.632,1.632,1.7121,1.7412,1.8988,1.7257,1.8227,1.8078,1.9161,2.2071,2.3258,2.4396,2.5468,2.6446,2.7268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/05/2017,1.6371,1.6371,1.707,1.7462,1.8887,1.7297,1.8196,1.8053,1.9188,2.2098,2.3311,2.449,2.5548,2.6525,2.7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/05/2017,1.6422,1.6422,1.712,1.7412,1.8888,1.7193,1.809,1.7824,1.8882,2.1738,2.2924,2.409,2.5161,2.6123,2.6945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/05/2017,1.6422,1.6422,1.712,1.7412,1.8787,1.7132,1.7958,1.7647,1.8654,2.1429,2.2589,2.3767,2.4866,2.5842,2.6662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/05/2017,1.6422,1.6422,1.7121,1.7412,1.8787,1.7172,1.8,1.7749,1.8755,2.1518,2.2665,2.3843,2.4928,2.5904,2.6711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/05/2017,1.6422,1.6422,1.7019,1.7412,1.8787,1.7133,1.7963,1.7673,1.8653,2.1377,2.2563,2.3755,2.4853,2.5829,2.6678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2017,1.6422,1.6422,1.7121,1.7411,1.8786,1.702,1.7872,1.7661,1.8615,2.126,2.242,2.3585,2.4724,2.5714,2.6563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/06/2017,1.6321,1.6321,1.6917,1.7412,1.8585,1.7067,1.7806,1.7522,1.8527,2.1132,2.2386,2.3604,2.4743,2.576,2.6637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/06/2017,1.6321,1.6321,1.6917,1.7412,1.8585,1.7107,1.78,1.7458,1.8476,2.1042,2.2229,2.3393,2.4464,2.5425,2.6244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/06/2017,1.6321,1.6321,1.6918,1.7412,1.8585,1.7183,1.7886,1.7687,1.8718,2.1285,2.2458,2.3623,2.4694,2.5669,2.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/06/2017,1.632,1.632,1.6918,1.7412,1.8585,1.7139,1.7787,1.7471,1.8476,2.095,2.2071,2.3168,2.4169,2.5117,2.5909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/06/2017,1.6321,1.6321,1.6918,1.7513,1.8584,1.7314,1.7907,1.7966,1.9023,2.1525,2.2633,2.369,2.4721,2.5656,2.6449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/06/2017,1.6321,1.6321,1.6918,1.7412,1.8585,1.7237,1.7906,1.7903,1.9011,2.1592,2.2712,2.3797,2.4814,2.5749,2.6541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/06/2017,1.6321,1.6321,1.6918,1.7412,1.8585,1.7314,1.7969,1.7941,1.9036,2.1656,2.279,2.3902,2.4918,2.5825,2.6618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2017,1.6321,1.6321,1.6918,1.7412,1.8585,1.7317,1.7969,1.7839,1.8934,2.1515,2.2609,2.3693,2.4682,2.5575,2.6368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/06/2017,1.632,1.632,1.6918,1.7311,1.8585,1.7284,1.7981,1.7889,1.9011,2.1618,2.2712,2.3796,2.4785,2.5678,2.6457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2017,1.6321,1.6321,1.6918,1.731,1.8584,1.726,1.7943,1.7622,1.8628,2.1129,2.2143,2.32,2.4134,2.4985,2.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2017,1.6321,1.6321,1.6917,1.7311,1.8585,1.7396,1.8133,1.8181,1.9213,2.1781,2.2822,2.3853,2.4788,2.5626,2.6377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/06/2017,1.6321,1.6321,1.6918,1.7311,1.8585,1.7475,1.8217,1.8334,1.9468,2.2103,2.3131,2.4135,2.5057,2.5895,2.6632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/06/2017,1.6321,1.6321,1.6918,1.7311,1.8585,1.755,1.8341,1.86,1.967,2.2293,2.3361,2.4365,2.5274,2.6098,2.6837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/06/2017,1.632,1.632,1.6918,1.7311,1.8686,1.7584,1.8419,1.8612,1.9824,2.2487,2.3568,2.4559,2.5439,2.6223,2.6962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/06/2017,1.6321,1.6321,1.6918,1.731,1.8684,1.7518,1.8356,1.8536,1.9671,2.2307,2.3374,2.4379,2.5259,2.607,2.6795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/06/2017,1.6321,1.6321,1.6917,1.7311,1.8585,1.7441,1.8223,1.8283,1.9391,2.1973,2.3054,2.4031,2.4926,2.5736,2.6445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2017,1.6321,1.6321,1.6918,1.7311,1.8585,1.745,1.8221,1.8321,1.9403,2.192,2.2949,2.3926,2.4806,2.5617,2.6326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2017,1.6321,1.6321,1.6918,1.7311,1.8585,1.7435,1.8207,1.8346,1.9493,2.1945,2.292,2.3857,2.4697,2.5479,2.6175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2017,1.632,1.632,1.6918,1.7311,1.8585,1.7494,1.8279,1.8767,1.9875,2.2485,2.362,2.4638,2.556,2.6399,2.7138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2017,1.6321,1.6321,1.6918,1.7311,1.8586,1.7591,1.8399,1.8881,2.0182,2.2859,2.3994,2.5012,2.5949,2.6788,2.7555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2017,1.6321,1.6321,1.6816,1.721,1.8585,1.768,1.8577,1.944,2.0832,2.3617,2.4832,2.5905,2.687,2.7725,2.8479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2017,1.6321,1.6321,1.6816,1.721,1.8585,1.7661,1.8578,1.9185,2.0745,2.3635,2.493,2.607,2.7034,2.7916,2.8684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2017,1.632,1.632,1.6816,1.721,1.8585,1.7768,1.8678,1.9401,2.1,2.3839,2.5107,2.6248,2.7212,2.8109,2.8892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2017,1.632,1.632,1.6816,1.721,1.8483,1.7734,1.8555,1.9249,2.0642,2.3347,2.4615,2.5783,2.6802,2.7698,2.8538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/07/2017,1.632,1.632,1.6816,1.7209,1.8483,1.7701,1.8526,1.916,2.063,2.3348,2.4643,2.5783,2.6789,2.7685,2.8467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/07/2017,1.6219,1.6219,1.6816,1.721,1.8484,1.7785,1.8638,1.9402,2.0923,2.3682,2.495,2.6092,2.7126,2.805,2.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/07/2017,1.6219,1.6219,1.6816,1.7108,1.8484,1.7814,1.8726,1.9605,2.1217,2.4096,2.5458,2.6654,2.773,2.8669,2.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2017,1.6218,1.6218,1.6816,1.7108,1.8484,1.7796,1.8709,1.9452,2.1051,2.3824,2.5173,2.6354,2.7416,2.834,2.9152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2017,1.6219,1.6219,1.6816,1.7108,1.8483,1.7863,1.88,1.9758,2.137,2.4157,2.5466,2.6621,2.7655,2.8567,2.9351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2017,1.6219,1.6219,1.6715,1.7108,1.8483,1.779,1.8696,1.9363,2.0923,2.3722,2.503,2.6198,2.7232,2.8128,2.8925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2017,1.6219,1.6219,1.6613,1.7108,1.8383,1.7734,1.8597,1.9543,2.1051,2.3757,2.508,2.6248,2.7296,2.8221,2.9018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2017,1.6219,1.6219,1.6613,1.7108,1.8383,1.7685,1.8568,1.9403,2.0975,2.3721,2.503,2.6184,2.726,2.8184,2.8981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2017,1.6218,1.6218,1.6613,1.7108,1.8383,1.771,1.8578,1.939,2.0988,2.3747,2.5069,2.6224,2.7285,2.8195,2.9007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2017,1.6219,1.6219,1.6613,1.7108,1.8281,1.7909,1.8746,1.9733,2.1384,2.4105,2.536,2.642,2.7343,2.8171,2.8898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/07/2017,1.6168,1.6168,1.6613,1.7108,1.8332,1.8107,1.8975,2.0178,2.1764,2.4447,2.569,2.6751,2.7661,2.8475,2.9189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2017,1.6219,1.6219,1.6613,1.7108,1.8484,1.8067,1.9026,1.9999,2.1689,2.4384,2.5613,2.6674,2.7599,2.8412,2.9125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2017,1.6118,1.6118,1.6613,1.7007,1.8181,1.7756,1.8572,1.9493,2.1052,2.3679,2.4949,2.6062,2.7027,2.7867,2.8622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/07/2017,1.6117,1.6117,1.6613,1.7007,1.818,1.7759,1.8587,1.9556,2.1077,2.3705,2.4974,2.6101,2.7094,2.7948,2.8717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/07/2017,1.6117,1.6117,1.6613,1.7007,1.818,1.7758,1.8611,1.9811,2.1384,2.4039,2.5362,2.653,2.7551,2.8405,2.9189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/07/2017,1.6118,1.6118,1.6613,1.7006,1.8181,1.7612,1.8458,1.9404,2.0977,2.3709,2.5085,2.6293,2.7368,2.8292,2.9103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/07/2017,1.6118,1.6118,1.6614,1.7007,1.8181,1.7564,1.8385,1.9328,2.0823,2.3489,2.4825,2.6033,2.7094,2.8032,2.8843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/07/2017,1.6118,1.6118,1.6613,1.7007,1.8181,1.7571,1.8393,1.9303,2.0797,2.345,2.4773,2.5968,2.7015,2.7939,2.8734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2017,1.6117,1.6117,1.6613,1.7007,1.8181,1.7514,1.832,1.915,2.0644,2.3323,2.4672,2.5866,2.6913,2.7851,2.8676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
